Date,Open,High,Low,Close,Adj Close,Volume,Tommorow_Close,Tommorow_Open,roc,rsi,ema,sma,wcp,squeeze,cci,rma,atr,std_dev,ema12,ema7,ema14,ema21,ema30,std_7,std_14,std_21,std_30,mean_7,mean_14,mean_21,mean_30,stdp7,stdp14,stdn14,stdp21,stdn21,stdp30,stdn30,min,max,ema26,macd,signal,histogram,upper_band,lower_band,Date,day_of_week,Benefit
2015-09-30,236.63999938964844,237.73399353027344,235.62899780273438,236.05999755859375,236.05999755859375,19743500,237.5489959716797,236.00399780273438,2.096773448445856,51.92781754912199,234.66201075472355,233.66450042724608,236.37074661254883,5.132331848144531,97.42471517315578,234.08035488329654,5.241875932490668,4.386481702302969,234.39191634276463,235.26191743404888,234.20770065034966,234.15422094859875,235.18223993222068,2.038066903520853,3.2004503036711425,3.552047111865267,4.386481702302969,235.52271379743303,233.0096435546875,233.16661943708147,233.5955332438151,233.48464689391218,236.21009385835865,229.80919325101635,236.71866654894674,229.6145723252162,237.98201494611808,229.20905154151214,227.0850067138672,243.60699462890625,234.60684882277945,-0.21493248001482357,-1.286727389007105,1.0717949089922814,242.43746383185203,224.89153702264014,2015-09-30,2,1
2015-10-01,236.00399780273438,238.44500732421875,235.61599731445312,237.5489959716797,237.5489959716797,20488800,237.29299926757812,237.26400756835938,4.607961313358477,53.925635145878225,235.18691715780648,234.71089935302734,237.2897491455078,5.3696645100911455,102.44999921677292,234.42721899213487,5.069528366581627,4.317933354467868,234.87762090105926,235.83368706845658,234.65320669319368,234.46283685978793,235.3349338702518,2.11099350939366,3.272818673188299,3.4878703627731134,4.317933354467868,235.95414079938615,233.5624291556222,233.12242853073846,233.90979970296223,233.8431472899925,236.8352478288105,230.2896104824339,236.61029889351158,229.63455816796534,238.2277330574301,229.59186634849436,227.0850067138672,243.60699462890625,234.82478564862396,0.05283525243530107,-1.0188148607186238,1.0716501131539249,243.34676606196308,226.0750326440916,2015-10-01,3,1
2015-10-02,237.26400756835938,238.54100036621094,236.60299682617188,237.29299926757812,237.29299926757812,19677900,238.72999572753906,237.20199584960938,2.8943981654888344,53.513866618707524,235.56984117776494,235.37839965820314,237.43249893188477,5.767163594563802,91.72611874418983,234.7137970196792,4.845848021828456,4.269384807772514,235.24921757283138,236.19851511823697,235.00517903644496,234.72012435140522,235.4612606700805,2.1297193336182465,3.413634923045252,3.2522085978969346,4.269384807772514,236.26114109584265,233.87085723876953,232.9884287516276,234.17676645914713,234.1314217622244,237.2844921618148,230.45722231572427,236.24063734952452,229.73622015373067,238.44615126691966,229.9073816513746,227.0850067138672,243.60699462890625,235.00761628706505,0.2416012857663361,-0.7667316314216317,1.0083329171879678,243.91716927374816,226.83963004265811,2015-10-02,4,1
2015-10-03,237.20199584960938,239.31500244140625,236.94400024414062,238.72999572753906,238.72999572753906,16482700,238.25900268554688,238.531005859375,3.6680913450704145,55.56497819307813,236.14441473226933,236.2230987548828,238.42974853515625,7.299161275227864,97.282974125483,235.11541689046516,4.669073320073871,4.135533252222728,235.78472190432487,236.8313852705625,235.5018212619242,235.08465811287192,235.67214680282157,2.116030728906755,3.5702158551830196,3.456146449535848,4.135533252222728,236.8882838657924,234.38778577532088,233.15514264787947,234.5616663614909,234.77225313688564,237.9580016305039,230.81756992013786,236.61128909741532,229.69899619834362,238.69719961371362,230.42613310926816,227.0850067138672,243.60699462890625,235.2833480974706,0.501373806854275,-0.5131105437664504,1.0144843506207253,244.49416525932827,227.95203225043736,2015-10-03,5,0
2015-10-04,238.531005859375,238.96800231933594,237.94000244140625,238.25900268554688,238.25900268554688,12999000,240.38299560546875,238.14700317382812,1.5904197847078738,54.71286209190528,236.52888526922888,236.59609832763672,238.35650253295898,6.8974965413411455,86.4605658955545,235.42977546997335,4.408996645634869,4.107836582695803,236.16538048605133,237.1882896243086,235.86944545174055,235.37323489220603,235.8390407307407,1.1069734241929843,3.5847682275498465,3.5714437063901947,4.107836582695803,237.67428370884485,234.89114270891463,233.5240478515625,234.82703297932943,236.56731028465188,238.4759109364645,231.30637448136477,237.0954915579527,229.9526041451723,238.93486956202523,230.71919639663363,227.0850067138672,243.60699462890625,235.50376695584663,0.6616135302047041,-0.2781657289722194,0.9397792591769236,244.81177149302835,228.3804251622451,2015-10-04,6,1
2015-10-05,238.14700317382812,240.38299560546875,237.03500366210938,240.38299560546875,240.38299560546875,23335900,246.06300354003906,240.36399841308594,2.2279958134757982,57.85191561666389,237.22963260309066,237.1199981689453,239.5459976196289,7.434661865234375,101.39387498703626,235.9250974835229,4.333210595472298,4.231361190156548,236.81424435057707,237.98696611959863,236.4712521389043,235.82866768432083,236.1321991097576,1.4326702572586396,3.0840885958231765,3.8035384823284843,4.231361190156548,237.85156903948103,235.84099905831474,233.98780968075707,235.0058329264323,236.41889878222239,238.9250876541379,232.75691046249156,237.79134816308556,230.18427119842858,239.23719411658885,230.77447173627576,227.0850067138672,243.60699462890625,235.86519130026312,0.9490530503139496,-0.032721973114985536,0.9817750234289351,245.5827205492584,228.6572757886322,2015-10-05,0,1
2015-10-06,240.36399841308594,246.93499755859375,240.13600158691406,246.06300354003906,246.06300354003906,27535100,242.968994140625,246.1699981689453,5.0025635339027845,64.86547520696004,238.83570004617218,238.29229888916015,244.79925155639648,8.842829386393229,221.0916019551451,236.93888808917453,4.509338122344332,4.611937784047366,238.23713037972507,240.00597547470875,237.7501523257223,236.7590618530225,236.7728961697803,3.3123050988686864,3.760332311399066,4.526322741001077,4.611937784047366,239.19099862234933,236.9442138671875,234.73823838006882,235.21326649983723,235.87869352348065,240.70454617858655,233.18388155578845,239.2645611210699,230.21191563906774,239.8252042838846,230.60132871578986,227.0850067138672,246.06300354003906,236.62058479950588,1.6165455802191957,0.29713153755185084,1.3194140426673449,247.5161744572549,229.0684233210654,2015-10-06,1,0
2015-10-07,246.1699981689453,246.68099975585938,242.5850067138672,242.968994140625,242.968994140625,22999200,242.3040008544922,243.0749969482422,4.38740411262306,59.096728628475255,239.5872080633454,239.3134979248047,243.80099868774414,9.137662251790365,184.2332411767697,237.54189869431957,4.479813473747738,4.75316251404102,238.96510941986352,240.7467301411878,238.44599790104266,237.32360115189545,237.17264442596644,3.2526680492044218,3.554544758716432,4.671373810883928,4.75316251404102,240.17799813406808,237.85035596575057,235.3990950811477,235.31733296712238,236.92533008486365,241.40490072446698,234.29581120703415,240.0704688920316,230.72772127026377,240.0704954811634,230.56417045308137,227.0850067138672,246.06300354003906,237.09083734329255,1.8742720765709748,0.6125596453556758,1.2617124312152992,248.81982295288674,229.80717289672265,2015-10-07,2,0
2015-10-08,243.0749969482422,244.25100708007812,242.1790008544922,242.3040008544922,242.3040008544922,18515300,243.93099975585938,242.4980010986328,1.3222280427834647,57.90476642041185,240.08117038900843,239.62969818115235,242.75950241088867,9.451497395833334,122.38113968786563,238.01810891033682,4.307827241736116,4.68019490925794,239.478785025191,241.13604781951392,238.96039829483595,237.77636476122245,237.50369967942174,3.1052998143555386,3.6027548038822848,4.719327490612182,4.68019490925794,240.85728454589844,238.4057126726423,235.99404761904762,235.2738998413086,237.7519847315429,242.00846747652457,234.80295786876002,240.7133751096598,231.27472012843543,239.95409475056655,230.59370493205066,227.0850067138672,246.06300354003906,237.47699760338145,2.001787421809553,0.8904052006464513,1.1113822211631015,248.99008799966822,230.26930836263648,2015-10-08,3,1
2015-10-09,242.4980010986328,244.22799682617188,242.1219940185547,243.93099975585938,243.93099975585938,17353100,244.9409942626953,243.74000549316406,3.060583557290553,60.02898361285256,240.78113936479951,240.35409851074218,243.55299758911133,9.372998555501303,107.84111564406189,238.6093979948891,4.150554067870424,4.915440143145209,240.16374113760153,241.83478580360028,239.62314515630575,238.33587703346217,237.91836420048463,2.8374341628610606,3.7530793180025808,4.967925833441568,4.915440143145209,241.8055703299386,239.03335571289062,236.51576160249255,235.46599985758465,238.96813616707755,242.78643503089322,235.28027639488803,241.48368743593412,231.54783576905098,240.38144000072987,230.55055971443943,227.0850067138672,246.06300354003906,237.95507183689838,2.20866930070315,1.154058020657791,1.0546112800453589,250.18497879703258,230.52321822445177,2015-10-09,4,1
2015-10-10,243.74000549316406,245.31900024414062,243.07400512695312,244.9409942626953,244.9409942626953,15912700,247.0500030517578,244.74200439453125,3.7621777497041453,61.333406307406335,241.5374766189624,241.24219818115233,244.5687484741211,9.065996805826822,106.37803240995319,239.2425576216697,4.014442714250171,5.186193864815707,240.89870315684675,242.61133791837403,240.33219170382435,238.93634223611974,238.37143710772648,2.682256230074693,3.8024101899670724,5.151457436659915,5.186193864815707,242.69285583496094,239.79056985037667,237.15614246186755,235.68146616617838,240.01059960488624,243.59298004034375,235.9881596604096,242.30759989852746,232.00468502520764,240.8676600309941,230.49527230136266,227.0850067138672,246.06300354003906,238.47254757214264,2.426155584704105,1.408477533467054,1.0176780512370511,251.61458591078375,230.86981045152092,2015-10-10,5,1
2015-10-11,244.74200439453125,247.2429962158203,244.15199279785156,247.0500030517578,247.0500030517578,16827300,245.30799865722656,246.875,3.9995989211467027,63.97701353520596,242.5397541521979,242.19229888916016,246.37374877929688,9.109832763671875,117.72691342214898,240.02330216467854,3.948482764515764,5.5337618323950135,241.84505698683307,243.72100420171998,241.2278998835488,239.6739477648141,238.9313445879894,2.2895570153141884,3.6856727859663487,5.391479964072192,5.5337618323950135,243.94871303013392,240.81149836948939,237.91033281598772,235.91289978027345,241.65915601481973,244.49717115545573,237.12582558352304,243.30181278005992,232.5188528519155,241.44666161266846,230.37913794787843,227.0850067138672,247.0500030517578,239.1079146447068,2.737142342126276,1.6742104951988988,1.0629318469273774,253.2598225539502,231.12477522437013,2015-10-11,6,0
2015-10-12,246.875,247.45399475097656,245.1790008544922,245.30799865722656,245.30799865722656,17388300,249.50799560546875,245.1999969482422,3.3776805107556096,60.30925672770799,243.04307133493035,242.993798828125,245.81224822998047,8.728833516438803,96.594865724987,240.55177181393333,3.8289478453706316,5.790798424335658,242.37781724381668,244.11775281559662,241.7719130533725,240.18613420957885,239.34274162471633,1.6892133791468653,3.8361638685155204,5.015404707165794,5.790798424335658,244.65228489467077,241.2519269670759,238.77809433710007,236.24886627197264,242.9630715155239,245.0880908355914,237.41576309856038,243.79349904426587,233.76268962993427,242.0396646963083,230.45806784763698,227.0850067138672,247.0500030517578,239.5671801271157,2.810637116700974,1.9014958194993141,0.9091412972016599,254.57539567679632,231.41220197945367,2015-10-12,0,1
2015-10-13,245.1999969482422,250.23599243164062,243.7570037841797,249.50799560546875,249.50799560546875,28198500,251.98899841308594,249.4929962158203,4.514723776156955,65.45188710284977,244.21851211139185,244.07159881591798,248.25224685668945,9.417833964029947,115.0232887654049,241.4473941930869,4.018236474091417,6.168137190969647,243.47476776099393,245.46531351306464,242.8033907269853,241.03357615465973,239.99856446218712,2.483714493768026,4.177713615480382,5.170286567248353,6.168137190969647,245.14442661830358,242.16771262032645,239.67761811755952,236.88206634521484,242.66071212453556,246.34542623580683,237.98999900484608,244.84790468480787,234.50733155031116,243.05020353618448,230.7139291542452,227.0850067138672,249.50799560546875,240.30353682921597,3.1712309317779557,2.155442841955043,1.0157880898229128,256.40787319785727,231.7353244339787,2015-10-13,1,1
2015-10-14,249.4929962158203,254.27499389648438,248.9029998779297,251.98899841308594,251.98899841308594,27462600,254.32000732421875,252.10699462890625,5.762634600489723,68.082673286036,245.63132780260895,245.44459838867186,251.78899765014648,10.539833068847656,168.44240288745553,242.5015546150868,4.114933441553102,6.637018691693457,244.78464939977732,247.09623473806997,244.0281384184654,242.02952363269847,240.77214084611927,3.354245007247162,4.539759943238494,5.3642933667019035,6.637018691693457,246.43299865722656,243.30549839564733,240.71123686290923,237.59356638590495,243.0787536499794,247.84525833888583,238.76573845240884,246.07553022961113,235.34694349620733,244.23058507759842,230.95654769421148,227.0850067138672,251.98899841308594,241.1691265761694,3.6155228236079324,2.447458838285621,1.1680639853223114,258.7186357720588,232.17056100528495,2015-10-14,2,1
2015-10-15,252.10699462890625,255.96200561523438,252.04600524902344,254.32000732421875,254.32000732421875,25223500,262.8689880371094,254.29600524902344,5.797835942449222,70.36592581482306,247.21108771562888,246.8382995605469,254.16200637817383,11.275835673014322,182.69025049226536,243.683399886,4.1047958530241955,7.155564360588251,246.25162754199908,248.90217788460717,245.40038760589917,243.14684033192762,241.64619674793553,3.9165396243126613,5.0840176719942365,5.932284251470856,7.155564360588251,248.14957101004464,244.50342777797155,241.65366545177642,238.39409993489582,244.23303138573198,249.5874454499658,239.4194101059773,247.58594970324728,235.72138120030556,245.54966429548406,231.23853557430758,227.0850067138672,254.32000732421875,242.14326589083979,4.108361651159299,2.779639400860357,1.3287222502989424,261.1494282817234,232.5271708393704,2015-10-15,3,1
2015-10-16,254.29600524902344,266.135009765625,253.92599487304688,262.8689880371094,262.8689880371094,35901500,270.6400146484375,262.74700927734375,6.829951782790323,76.89426034304483,250.05797868317077,248.5188980102539,261.44974517822266,14.411000569661459,223.079244819988,245.60195870111093,4.683668641563883,8.219618540423246,248.8081445412468,252.39388042273274,247.72953433006055,244.93976285058048,243.01540908917752,6.320143024299691,6.648272945398061,7.3312702969579115,8.219618540423246,250.85499790736608,246.33028411865234,242.9739031110491,239.52003275553386,244.5348548830664,252.9785570640504,239.6820111732543,250.30517340800702,235.6426328140912,247.73965129595712,231.3004142151106,227.0850067138672,262.8689880371094,243.67850456834134,5.129639972905466,3.249639515269379,1.8800004576360867,264.9581350911004,232.07966092940742,2015-10-16,4,1
2015-10-17,262.74700927734375,273.5780029296875,262.36700439453125,270.6400146484375,270.6400146484375,43199600,261.64300537109375,270.9070129394531,11.388704392379028,80.99317872075066,253.80016704049197,251.28600006103517,269.30625915527344,17.726669311523438,223.30026019631606,248.10576429584356,5.149906491106285,9.787219943625793,252.16689378850688,256.9554139791589,250.78426503917748,247.27614937765838,244.79764170591002,9.145018445085022,8.923005928679114,9.227872611315703,9.787219943625793,254.52628653390067,248.6095711844308,244.70247541155135,240.88103332519532,245.38126808881566,257.5325771131099,239.68656525575167,253.93034802286707,235.47460280023563,250.6682532688211,231.09381338156953,227.0850067138672,270.6400146484375,245.6756534631634,6.491240325343483,3.8979596772842,2.593280648059283,270.86043994828674,231.7115601737836,2015-10-17,5,0
2015-10-18,270.9070129394531,271.6679992675781,260.7770080566406,261.64300537109375,261.64300537109375,22434300,263.43701171875,261.8609924316406,7.981298058802989,66.32348107538724,255.22613764605592,253.21990051269532,263.93275451660156,18.782002766927082,135.81489979761002,249.4594884033686,5.559983971094303,10.37081387077717,253.62475710890487,258.1273118271426,252.232097083433,248.5822271952434,245.88443936173178,8.813992674777953,9.024490698503977,9.506909425243363,10.37081387077717,256.61100115094865,250.2798570905413,246.07799929664247,241.83663330078124,247.7970084761707,259.30434778904527,241.25536639203733,255.58490872188582,236.57108987139912,252.2074471715584,231.46581943000407,227.0850067138672,270.6400146484375,246.8584202711583,6.7663368377465645,4.471635109376673,2.2947017283698914,273.96152825424963,232.47827277114098,2015-10-18,6,1
2015-10-19,261.8609924316406,264.82000732421875,260.95098876953125,263.43701171875,263.43701171875,25258800,269.4630126953125,263.5719909667969,7.996528519299884,67.58426058421878,256.7190238410912,255.17050170898438,263.1612548828125,20.200172424316406,99.4617750991909,250.85724073490672,5.439200727065225,10.898641398034902,255.13433474118875,259.45473680004443,253.72608570147526,249.93266215192583,247.01686338476856,7.505595338668424,9.181662608034177,10.08153437343921,10.898641398034902,259.2008601597377,251.92657252720423,247.23490469796317,242.90143381754558,251.6952648210693,261.10823513523843,242.74490991917006,257.3164390714024,237.15337032452396,253.80007521558048,232.00279241951068,227.0850067138672,270.6400146484375,248.08646408209108,7.0478706590976685,4.986882219320872,2.0609884397767964,276.96778450505417,233.37321891291458,2015-10-19,0,1
2015-10-20,263.5719909667969,270.8349914550781,263.22698974609375,269.4630126953125,269.4630126953125,30889800,266.2720031738281,269.3059997558594,10.011398257948489,71.4505910849399,259.03611272367687,257.6227035522461,268.2470016479492,22.27734120686849,113.54068831699729,252.7178179309473,5.594115082916617,11.692518338901202,257.3387467341309,261.95680577386145,255.82434263398687,251.708148564961,248.46500204996897,6.9818552777307135,10.11461965727454,10.87295162440192,11.692518338901202,262.05157688685824,253.59800175258093,248.79566737583704,244.1764673868815,255.06972160912753,263.71262140985544,243.48338209530638,259.66861900023895,237.92271575143513,255.86898572578272,232.4839490479803,227.0850067138672,270.6400146484375,249.66991212751498,7.668834606615917,5.523272696779881,2.1455619098360357,281.0077402300485,234.23766687444368,2015-10-20,1,0
2015-10-21,269.3059997558594,270.7699890136719,263.8389892578125,266.2720031738281,266.2720031738281,25637300,274.02301025390625,266.4960021972656,7.78061116560409,66.90014779842056,260.3517291691589,259.54490356445314,266.78824615478516,23.402506510416668,89.35785913470194,254.0732364552354,5.689606845269686,11.904276086913898,258.7130938786997,263.03560512385314,257.21736403929907,253.03213534758527,249.61384083215643,5.475564970916292,10.148279642710271,11.09995845548922,11.904276086913898,264.09200613839283,255.2625023978097,250.23433430989584,245.48270060221355,258.6164411674765,265.41078204051996,245.11422275509943,261.33429276538504,239.1343758544066,257.38697668912744,233.57842451529964,230.2830047607422,270.6400146484375,250.89969664946415,7.813397229235534,5.981297603271012,1.8320996259645215,283.35345573828096,235.73635139062534,2015-10-21,2,1
2015-10-22,266.4960021972656,276.510009765625,266.135009765625,274.02301025390625,274.02301025390625,37808600,276.4960021972656,273.64898681640625,11.705697227102533,71.62696111387135,262.8374166391129,262.4164047241211,272.6727600097656,24.147844950358074,108.33796535218795,256.0682138351025,6.024277784893325,12.649699304747562,261.0684656287315,265.7824564063664,259.45811686791336,254.94039670270539,251.18862595614414,4.610954716010274,10.564849049049915,11.844438930664625,12.649699304747562,266.90672084263394,257.5281459263393,251.97119213285902,246.92953440348307,262.2957661266237,268.0929949753892,246.96329687728937,263.81563106352365,240.12675320219438,259.5792337082306,234.2798350987355,230.2830047607422,274.02301025390625,252.6125346942377,8.455930934493779,6.476224269515566,1.9797066649782131,287.71580333361624,237.11700611462598,2015-10-22,3,1
2015-10-23,273.64898681640625,278.6839904785156,273.5429992675781,276.4960021972656,276.4960021972656,29442500,281.65399169921875,276.5039978027344,10.816489678539725,72.9540321611077,265.3207958315043,265.1152053833008,276.30474853515625,24.012674967447918,119.41583274892886,258.1109926713188,5.961185886753616,13.34723646126396,263.44193279312134,268.4608428540912,261.729834911827,256.8999972022109,252.82135990718794,5.426609136852873,10.919837701962564,12.487287715611911,13.34723646126396,268.8534371512277,259.8542175292969,253.83800179617745,248.4699676513672,263.42682801437485,270.77405523125947,248.9343798273343,266.3252895117894,241.35071408056555,261.81720411263115,235.12273119010325,232.7570037841797,276.4960021972656,254.3816804352028,9.060252357918529,6.993029887196159,2.0672224707223696,291.8096783058287,238.42073246077288,2015-10-23,4,1
2015-10-24,276.5039978027344,281.70599365234375,276.5039978027344,281.65399169921875,281.65399169921875,25942400,283.67999267578125,281.44500732421875,11.772336678565207,75.52530437246399,268.2904678074524,268.0817047119141,280.3794937133789,27.473673502604168,130.34177562420126,260.4652925741088,5.9075291416339315,14.382839999988992,266.243788009444,271.7591300653731,264.38638915014593,259.1503603383025,254.68152970022615,7.3032092016653225,11.457978281874107,13.37233692597009,14.382839999988992,270.42686244419644,262.4765744890486,255.88200160435267,250.04080047607422,263.12365324253113,273.93455277092266,251.01859620717445,269.25433853032274,242.50966467838256,264.4236404760632,235.65796047608524,232.7570037841797,281.65399169921875,256.4018516399448,9.841936369499194,7.562811183656767,2.2791251858424273,296.84738471189206,239.3160247119361,2015-10-24,5,1
2015-10-25,281.44500732421875,294.0589904785156,281.44500732421875,283.67999267578125,283.67999267578125,45717100,285.29998779296875,283.62799072265625,11.544504760151666,76.47150568182069,271.0885632380576,271.0177032470703,285.7159957885742,29.757670084635418,155.10456582400772,262.78676258427606,6.386561571109907,15.346876857782469,268.9262810350344,274.73934571797514,266.95886962023064,261.380326914437,256.5523982792979,7.628181953615868,11.840200668189228,14.036211846609614,15.346876857782469,273.5750034877232,265.09300231933594,258.0449058896019,251.6586669921875,265.94682153410736,276.9332029875252,253.2528016511467,272.0811177362115,244.00869404299232,267.00554384996997,236.31179013440504,232.7570037841797,283.67999267578125,258.4224546796365,10.503826355397905,8.151014218004995,2.3528121373929096,301.7114569626352,240.32394953150538,2015-10-25,6,1
2015-10-26,283.62799072265625,285.29998779296875,280.510009765625,285.29998779296875,285.29998779296875,32108800,293.7879943847656,285.1809997558594,8.533147984992729,77.22955337886725,273.67245861167777,273.26080322265625,284.1024932861328,30.782999674479168,120.38440248237504,265.03808510514534,6.2725198894123135,16.162440854665146,271.44531284394736,277.37950623672356,269.40435204326235,263.55484153975806,258.4070814737317,7.251977813418744,11.519583738935006,14.620410601215033,16.162440854665146,276.6982857840402,267.9495729718889,260.1838102794829,253.35733337402343,269.44630797062143,279.46915671082394,256.4299892329539,274.8042208806979,245.56339967826784,269.51977422868856,237.1948925193583,232.7570037841797,285.29998779296875,260.4133830584019,11.031929785545458,8.727197331513088,2.3047324540323704,305.5856849319865,240.93592151332595,2015-10-26,0,1
2015-10-27,285.1809997558594,296.2120056152344,285.00799560546875,293.7879943847656,293.7879943847656,46331800,304.6180114746094,293.7030029296875,8.553051464469306,80.73230160879713,277.32982875223917,275.5756011962891,292.1989974975586,33.63749694824219,147.6751002099888,267.9130760331074,6.624769183723298,17.282256910606176,274.88264846561174,281.4816282737341,272.65550435546277,266.30330998021327,260.68972101638303,8.857452689547246,12.129403126041007,15.963256915392721,17.282256910606176,280.1732831682478,271.112430027553,262.4564288911365,255.3916997273763,271.31583047870055,283.241833153594,258.983026901512,278.41968580652923,246.4931719757438,272.6739566379825,238.10944281677013,236.05999755859375,293.7879943847656,262.8855764899845,11.99707197562725,9.381172260335921,2.615899715291329,310.14011501750144,241.01108737507673,2015-10-27,1,1
2015-10-28,293.7030029296875,306.33099365234375,293.7030029296875,304.6180114746094,304.6180114746094,50808100,313.8550109863281,304.3240051269531,16.425054452559614,84.09430495942556,282.2913165199428,279.87310180664065,302.3175048828125,35.74866485595703,171.45729674739778,271.5835695772576,7.053570722218545,19.188618281630827,279.45731969776523,287.26572407395287,276.917171971349,269.786464661522,263.5238042717571,10.527475848390148,13.788696672579475,17.76706129839321,19.188618281630827,285.65128435407365,274.87164524623324,265.39209638323103,257.57423350016273,275.1238085056835,288.6603419188127,261.08294857365377,283.15915768162427,247.62503508483783,276.7628517817936,238.3856152185319,236.05999755859375,304.6180114746094,265.97686797032713,13.480451727438094,10.201028153756356,3.279423573681738,318.2503383699023,241.495865243379,2015-10-28,2,1
2015-10-29,304.3240051269531,318.1700134277344,301.822998046875,313.8550109863281,313.8550109863281,64495900,328.0150146484375,313.9429931640625,19.138540533326907,86.29139574997856,288.0301700592856,284.91490173339844,311.9257583618164,38.043497721354164,181.19863239392018,275.81071371816466,7.717388197835801,21.343368161299907,284.749272203698,293.91304580204667,281.84221717334617,273.7926961455953,266.7709788985086,13.531102781629565,15.970709708163067,19.855950399686236,21.343368161299907,291.34157017299106,279.1241455078125,268.7992873418899,260.14650065104166,277.8104673913615,295.09485521597554,263.15343579964946,288.6552377415761,248.94333694220367,281.48986881234157,238.80313248974176,236.05999755859375,313.8550109863281,269.5233970826236,15.22587512107441,11.205997547219967,4.019877573854442,327.60163805599825,242.22816541079862,2015-10-29,3,1
2015-10-30,313.9429931640625,334.16900634765625,313.94000244140625,328.0150146484375,328.0150146484375,78305000,314.1659851074219,328.5119934082031,21.729142477647194,88.83701201819706,295.3001418027677,290.7701019287109,326.0347595214844,43.04783376057943,192.86482281344547,281.03114381119195,8.617145852371033,24.179472360253307,291.4055402721195,302.4385380136444,287.998590170025,278.7219978276719,270.7222070114129,17.530556335882697,19.881901576165962,22.843569667652712,24.179472360253307,298.70142909458707,283.7774331229074,272.8032880510603,263.2116678873698,281.1708727587044,303.6593346990733,263.89553154674144,295.646857718713,249.9597183834076,287.3911402476231,239.0321955271165,237.29299926757812,328.0150146484375,273.8561094949062,17.549430777213274,12.47468419321863,5.074746583994644,339.1290466492175,242.41115720820432,2015-10-30,4,0
2015-10-31,328.5119934082031,332.7770080566406,309.2510070800781,314.1659851074219,314.1659851074219,48598100,325.4309997558594,315.0050048828125,17.986863569102876,74.30408623312826,298.73029513088665,295.5595001220703,317.5899963378906,45.80732981363932,129.3998407310111,284.3446279408149,9.682064075527641,25.39132164919206,294.9071471698583,305.37039978708873,291.4875761616779,281.94417848946733,273.52503140470753,16.54013078618622,21.039011952021035,23.60396533248965,25.39132164919206,303.3459995814732,286.8864310128348,276.09971618652344,265.7655675252279,286.805868795287,307.92544296485585,265.84741906081376,299.7036815190131,252.4957508540338,291.1568891744199,240.37424587603581,237.29299926757812,328.0150146484375,276.84202620694447,18.065120962913852,13.592771547157678,4.472349415756174,346.3421434204544,244.77685682368616,2015-10-31,5,1
2015-11-01,315.0050048828125,327.47198486328125,311.8810119628906,325.4309997558594,325.4309997558594,37001100,361.1889953613281,325.9419860839844,18.760464478628688,77.52484962693798,303.5849686990635,300.70029907226564,322.55374908447266,49.58349609375,114.02600879716294,288.4532651223194,10.10412899158931,27.0294796451682,299.60312449078157,310.38554977928135,296.01336597423546,285.8975258773212,276.87380355639897,15.776723476321191,22.035176860239826,24.940009858137323,27.0294796451682,309.31042916434154,291.4427163260324,279.8321446010045,268.70350087483723,293.53370568802035,313.4778931862722,269.4075394657926,304.7721544591418,254.89213474286714,295.7329805200054,241.67402122966902,238.25900268554688,328.0150146484375,280.4412094327901,19.16191505799145,14.706600249324435,4.455314808667016,354.75925836260205,246.64133978192925,2015-11-01,6,1
2015-11-02,325.9419860839844,365.3599853515625,323.2090148925781,361.1889953613281,361.1889953613281,101918000,403.4169921875,361.87298583984375,30.630820153283235,84.26628226402751,314.0584280922025,309.1695983886719,352.7367477416992,58.82499694824219,167.42889733572719,295.7268381462203,12.393189096403379,31.2622237904054,309.077873855481,323.086411174793,304.70344989251447,292.74220492132184,282.31349335027176,21.546770299451268,27.329652865040522,29.34932236944821,31.2622237904054,320.15171595982144,298.4250008719308,285.3502873011998,272.78546752929685,298.60494566037016,325.75465373697136,271.0953480068903,314.699609670648,256.0009649317516,304.04769131970227,241.52324373889144,238.25900268554688,361.1889953613281,286.4225269089782,22.65534694650279,16.29634958876011,6.35899735774268,371.69404596948266,246.64515080786109,2015-11-02,0,1
2015-11-03,361.87298583984375,417.8999938964844,357.6470031738281,403.4169921875,403.4169921875,206162000,411.56298828125,403.66400146484375,43.23141303756605,88.61089583977993,330.30543974589295,321.3458984375,395.5952453613281,73.43249003092448,218.97177910304424,306.4958535503483,15.81174635542163,38.64326331828189,323.5915843680993,343.16905642796974,317.8652555318459,302.80354921824716,290.1266223075208,34.89677456265606,37.838380901113226,37.917497536574835,38.64326331828189,335.81300136021207,307.9931422642299,292.67928713843935,278.2907338460287,300.916226797556,345.8315231653431,270.1547613631167,330.5967846750142,254.7617896018645,316.93399716431054,239.64747052774678,240.38299560546875,403.4169921875,295.08878359627624,28.502800771823047,18.737639825372696,9.76516094645035,398.6324250740638,244.05937180093622,2015-11-03,1,1
2015-11-04,403.66400146484375,495.56201171875,380.5480041503906,411.56298828125,411.56298828125,263900000,386.35400390625,408.0769958496094,45.080019355339815,89.22878812078672,345.07953947959425,334.1341979980469,424.80899810791016,88.74115498860677,222.82186235703895,317.0025670234384,22.897622156346117,44.97259563411217,337.125646508584,360.2675393912898,330.3582865650998,312.69077095124743,297.96122656389844,41.7088173139732,44.79946784183914,44.73242812064413,44.97259563411217,351.09085518973217,318.3710697719029,300.2780485607329,283.996733601888,309.38203787575895,363.17053761374206,273.57160193006376,345.010476681377,255.54562044008875,328.9693292360002,239.02413796777586,242.3040008544922,411.56298828125,303.71650246183,33.40914404675402,21.671940669648965,11.737203377105057,424.0793892662712,244.18900672982255,2015-11-04,2,0
